[2025-12-19 16:27:44] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:43.864Z"} 
[2025-12-19 16:27:44] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:43.864Z"} 
[2025-12-19 16:27:47] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:47.448Z"} 
[2025-12-19 16:27:47] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:47.467Z"} 
[2025-12-19 16:27:47] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:47.467Z"} 
[2025-12-19 16:27:48] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:48.301Z"} 
[2025-12-19 16:27:48] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:48.311Z"} 
[2025-12-19 16:27:48] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:48.311Z"} 
[2025-12-19 16:27:49] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:49.528Z"} 
[2025-12-19 16:27:49] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:49.547Z"} 
[2025-12-19 16:27:49] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:49.547Z"} 
[2025-12-19 16:27:53] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:52.871Z"} 
[2025-12-19 16:27:53] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:52.882Z"} 
[2025-12-19 16:27:53] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:52.882Z"} 
[2025-12-19 16:27:54] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:54.572Z"} 
[2025-12-19 16:27:54] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:54.591Z"} 
[2025-12-19 16:27:54] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:54.591Z"} 
[2025-12-19 16:27:56] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:55.853Z"} 
[2025-12-19 16:27:56] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:55.862Z"} 
[2025-12-19 16:27:56] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:55.862Z"} 
[2025-12-19 16:27:57] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:56.913Z"} 
[2025-12-19 16:27:57] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:56.927Z"} 
[2025-12-19 16:27:57] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:27:56.927Z"} 
[2025-12-19 16:28:11] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:11.241Z"} 
[2025-12-19 16:28:11] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:11.261Z"} 
[2025-12-19 16:28:11] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:11.261Z"} 
[2025-12-19 16:28:22] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:22.028Z"} 
[2025-12-19 16:28:22] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:22.038Z"} 
[2025-12-19 16:28:22] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:28:22.038Z"} 
[2025-12-19 16:31:49] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:49.095Z"} 
[2025-12-19 16:31:49] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:49.106Z"} 
[2025-12-19 16:31:49] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:49.106Z"} 
[2025-12-19 16:31:55] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:55.233Z"} 
[2025-12-19 16:31:55] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:55.243Z"} 
[2025-12-19 16:31:55] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:31:55.243Z"} 
[2025-12-19 16:32:00] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:00.340Z"} 
[2025-12-19 16:32:00] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:00.392Z"} 
[2025-12-19 16:32:00] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:00.393Z"} 
[2025-12-19 16:32:14] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:14.711Z"} 
[2025-12-19 16:32:14] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:14.727Z"} 
[2025-12-19 16:32:14] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:32:14.727Z"} 
[2025-12-19 16:34:17] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:34:17.158Z"} 
[2025-12-19 16:34:17] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:34:17.162Z"} 
[2025-12-19 16:34:17] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:34:17.163Z"} 
[2025-12-19 16:35:16] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:16.076Z"} 
[2025-12-19 16:35:16] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:16.081Z"} 
[2025-12-19 16:35:16] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:16.081Z"} 
[2025-12-19 16:35:27] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:26.970Z"} 
[2025-12-19 16:35:27] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:26.973Z"} 
[2025-12-19 16:35:27] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:26.973Z"} 
[2025-12-19 16:35:46] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:46.315Z"} 
[2025-12-19 16:35:46] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:46.327Z"} 
[2025-12-19 16:35:46] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:46.327Z"} 
[2025-12-19 16:35:47] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:47.731Z"} 
[2025-12-19 16:35:47] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:47.743Z"} 
[2025-12-19 16:35:47] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:35:47.743Z"} 
[2025-12-19 16:38:04] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:38:04.004Z"} 
[2025-12-19 16:38:04] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:38:04.010Z"} 
[2025-12-19 16:38:04] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:38:04.010Z"} 
[2025-12-19 16:39:48] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:39:48.467Z"} 
[2025-12-19 16:39:48] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:39:48.505Z"} 
[2025-12-19 16:39:48] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:39:48.505Z"} 
[2025-12-19 16:40:29] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:40:29.551Z"} 
[2025-12-19 16:40:29] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:40:29.580Z"} 
[2025-12-19 16:40:29] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:40:29.580Z"} 
[2025-12-19 16:41:03] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:03.161Z"} 
[2025-12-19 16:41:03] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:03.199Z"} 
[2025-12-19 16:41:03] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:03.199Z"} 
